,id,season,stage,date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,outcome
1188,2917,2011/2012,13,2011-11-27 00:00:00,27,5,0,0,2.2,3.25,3.4,2.25,3.2,2.9,2.25,3.5,3.0,2.2,3.67,3.64,2.25,3.3,3.2,2.25,3.4,3.4,0
1189,2918,2011/2012,13,2011-11-26 00:00:00,16,15,1,3,4.0,3.6,1.91,3.3,3.3,2.0,4.0,3.4,1.91,2.2,3.67,3.64,4.0,3.75,1.85,4.0,3.75,1.91,-1
1190,2919,2011/2012,14,2011-12-03 00:00:00,5,1,0,1,5.0,3.6,1.73,4.3,3.4,1.75,5.0,3.75,1.67,2.2,3.67,3.64,5.0,3.4,1.75,5.5,3.75,1.7,-1
1191,2920,2011/2012,14,2011-12-03 00:00:00,19,27,4,2,2.1,3.4,3.5,2.1,3.3,3.1,2.2,3.4,3.2,2.2,3.67,3.64,2.25,3.25,3.25,2.2,3.4,3.5,1
1192,2921,2011/2012,14,2011-12-04 00:00:00,6,11,0,1,1.67,3.6,5.5,1.65,3.5,4.6,1.73,3.5,5.0,2.2,3.67,3.64,1.73,3.5,5.0,1.73,3.6,5.5,-1
1193,2922,2011/2012,14,2011-12-05 00:00:00,14,12,1,0,3.5,3.4,2.1,3.2,3.2,2.1,3.4,3.4,2.1,2.2,3.67,3.64,3.3,3.2,2.25,3.5,3.4,2.2,1
1194,2923,2011/2012,14,2011-12-03 00:00:00,18,26,5,1,1.17,7.0,17.0,1.2,5.5,12.0,1.17,7.0,15.0,2.2,3.67,3.64,1.2,6.0,15.0,1.2,7.5,17.0,1
1195,2924,2011/2012,14,2011-12-03 00:00:00,13,10,0,3,3.5,3.4,2.1,3.3,3.2,2.05,3.75,3.4,2.0,2.2,3.67,3.64,3.5,3.2,2.15,3.6,3.5,2.1,-1
1196,2925,2011/2012,14,2011-12-03 00:00:00,25,16,1,1,2.25,3.3,3.25,2.2,3.2,3.0,2.25,3.3,3.2,2.2,3.67,3.64,2.3,3.2,3.2,2.25,3.4,3.4,0
1197,2926,2011/2012,14,2011-12-03 00:00:00,15,8,3,0,1.3,5.0,12.0,1.35,4.5,7.3,1.29,5.5,10.0,2.2,3.67,3.64,1.33,4.8,9.0,1.3,5.0,12.0,1
1198,2927,2011/2012,14,2011-12-03 00:00:00,20,2,0,4,6.0,4.0,1.57,5.5,3.8,1.52,6.0,3.75,1.57,2.2,3.67,3.64,6.0,3.8,1.57,6.5,4.0,1.57,-1
1199,2928,2011/2012,14,2011-12-04 00:00:00,21,3,2,1,2.4,3.3,3.0,2.1,3.3,3.1,2.3,3.4,3.0,2.2,3.67,3.64,2.38,3.25,3.0,2.4,3.3,3.12,1
1200,2929,2011/2012,15,2011-12-10 00:00:00,2,6,1,0,1.53,4.0,6.5,1.55,3.7,5.4,1.53,3.75,7.0,2.2,3.67,3.64,1.53,3.8,5.5,1.57,4.2,6.5,1
1201,2930,2011/2012,15,2011-12-10 00:00:00,8,5,1,2,2.5,3.3,2.88,2.4,3.2,2.7,2.6,3.4,2.6,2.2,3.67,3.64,2.4,3.2,2.7,2.5,3.3,3.0,-1
1202,2931,2011/2012,15,2011-12-12 00:00:00,10,18,2,1,2.4,3.3,3.0,2.3,3.2,2.8,2.4,3.3,2.88,2.2,3.67,3.64,2.38,3.2,2.75,2.4,3.5,3.0,1
1203,2932,2011/2012,15,2011-12-10 00:00:00,12,25,1,0,1.33,5.0,10.0,1.33,4.6,7.8,1.33,4.5,11.0,2.2,3.67,3.64,1.3,4.5,9.5,1.3,5.5,12.0,1
1204,2933,2011/2012,15,2011-12-10 00:00:00,1,21,4,1,1.22,6.0,15.0,1.22,5.4,12.0,1.22,6.0,13.0,2.2,3.67,3.64,1.2,6.0,11.0,1.25,6.5,15.0,1
1205,2934,2011/2012,15,2011-12-10 00:00:00,26,13,4,2,2.4,3.4,2.88,2.4,3.2,2.7,2.38,3.3,2.9,2.2,3.67,3.64,2.38,3.3,2.7,2.4,3.4,3.0,1
1206,2935,2011/2012,15,2011-12-11 00:00:00,11,15,2,1,3.75,3.5,2.0,3.3,3.3,2.0,3.4,3.4,2.1,2.2,3.67,3.64,3.4,3.3,2.0,3.75,3.5,2.1,1
1207,2936,2011/2012,15,2011-12-11 00:00:00,3,19,2,1,1.83,3.5,4.5,1.95,3.3,3.6,1.91,3.4,4.0,2.2,3.67,3.64,1.83,3.3,4.0,1.91,3.6,4.5,1
1208,2937,2011/2012,15,2011-12-10 00:00:00,27,14,2,0,2.63,3.25,2.75,2.4,3.2,2.7,2.5,3.25,2.8,2.2,3.67,3.64,2.5,3.1,2.7,2.62,3.25,2.88,1
1209,2938,2011/2012,15,2011-12-10 00:00:00,16,20,1,2,1.67,3.8,5.25,1.7,3.5,4.4,1.73,3.5,5.0,2.2,3.67,3.64,1.67,3.5,4.8,1.7,3.8,5.5,-1
1210,2939,2011/2012,16,2011-12-18 00:00:00,5,12,0,2,4.2,3.4,1.91,3.4,3.2,2.0,4.0,3.3,1.95,2.2,3.67,3.64,4.0,3.4,1.91,4.5,3.5,1.91,-1
1211,2940,2011/2012,16,2011-12-17 00:00:00,19,16,1,2,2.38,3.3,3.0,2.1,3.3,3.1,2.25,3.3,3.1,2.2,3.67,3.64,2.25,3.5,3.0,2.4,3.5,3.0,-1
1212,2941,2011/2012,16,2011-12-17 00:00:00,6,26,1,1,1.62,3.75,6.0,1.65,3.5,4.6,1.62,3.75,5.5,2.2,3.67,3.64,1.62,4.0,5.0,1.62,4.0,6.0,0
1213,2942,2011/2012,16,2011-12-17 00:00:00,14,8,2,0,1.62,3.75,6.0,1.7,3.5,4.4,1.67,3.5,5.5,2.2,3.67,3.64,1.65,3.8,5.0,1.62,3.8,6.0,1
1214,2943,2011/2012,16,2011-12-18 00:00:00,18,2,1,0,1.73,3.75,4.5,1.65,3.5,4.6,1.67,3.75,5.0,2.2,3.67,3.64,1.7,3.8,4.8,1.7,3.8,5.4,1
1215,2944,2011/2012,16,2011-12-17 00:00:00,13,27,0,0,1.8,3.6,4.5,1.75,3.4,4.3,1.8,3.5,4.5,2.2,3.67,3.64,1.8,3.5,4.5,1.83,3.6,5.0,0
1216,2945,2011/2012,16,2011-12-18 00:00:00,25,1,0,2,7.5,4.33,1.44,5.7,3.8,1.5,7.0,4.0,1.5,2.2,3.67,3.64,7.0,4.0,1.5,7.5,4.5,1.5,-1
1217,2946,2011/2012,16,2011-12-18 00:00:00,15,3,1,0,1.36,4.75,9.0,1.35,4.5,7.3,1.4,4.5,8.0,2.2,3.67,3.64,1.4,4.75,7.5,1.36,5.0,9.0,1
1218,2947,2011/2012,16,2011-12-17 00:00:00,20,10,1,1,9.0,4.75,1.36,7.0,4.1,1.4,8.0,4.5,1.4,2.2,3.67,3.64,7.5,4.75,1.4,9.5,5.0,1.36,0
1219,2948,2011/2012,16,2011-12-17 00:00:00,21,11,1,2,2.5,3.25,2.88,2.35,3.3,2.7,2.5,3.3,2.75,2.2,3.67,3.64,2.5,3.3,2.8,2.5,3.3,3.0,-1
1220,2949,2011/2012,17,2011-12-21 00:00:00,25,3,2,3,2.5,3.3,2.88,2.2,3.2,3.0,2.25,3.4,3.1,2.2,3.67,3.64,2.38,3.3,2.9,2.5,3.3,3.0,-1
1221,2950,2011/2012,17,2011-12-22 00:00:00,15,10,1,1,2.6,3.4,2.7,2.55,3.2,2.55,2.5,3.5,2.62,2.2,3.67,3.64,2.5,3.4,2.7,2.6,3.5,2.75,0
1222,2951,2011/2012,17,2011-12-21 00:00:00,20,12,0,0,7.0,4.0,1.5,5.4,3.6,1.57,7.0,3.75,1.5,2.2,3.67,3.64,7.0,4.0,1.5,7.5,4.0,1.53,0
1223,2952,2011/2012,17,2011-12-20 00:00:00,21,26,2,2,2.0,3.5,3.75,2.1,3.3,3.1,2.1,3.4,3.4,2.2,3.67,3.64,2.1,3.4,3.4,2.05,3.5,3.8,0
1224,2953,2011/2012,17,2011-12-21 00:00:00,5,2,1,2,5.0,3.6,1.73,4.3,3.4,1.75,5.0,3.5,1.73,2.2,3.67,3.64,4.75,3.6,1.73,5.0,3.75,1.75,-1
1225,2954,2011/2012,17,2011-12-20 00:00:00,19,8,1,2,2.1,3.4,3.5,2.0,3.3,3.3,2.1,3.3,3.5,2.2,3.67,3.64,2.1,3.6,3.3,2.15,3.4,3.6,-1
1226,2955,2011/2012,17,2011-12-21 00:00:00,6,27,1,0,1.57,3.75,6.5,1.6,3.6,5.0,1.62,3.6,6.0,2.2,3.67,3.64,1.57,3.75,6.0,1.62,3.8,7.0,1
1227,2956,2011/2012,17,2011-12-21 00:00:00,14,1,0,5,5.0,3.6,1.73,4.6,3.4,1.67,5.5,3.5,1.67,2.2,3.67,3.64,5.0,3.75,1.67,5.4,3.8,1.73,-1
1228,2957,2011/2012,17,2011-12-21 00:00:00,18,11,3,0,1.22,6.0,15.0,1.25,5.0,10.0,1.22,6.0,12.0,2.2,3.67,3.64,1.22,6.0,12.0,1.22,6.5,17.0,1
1229,2958,2011/2012,17,2011-12-21 00:00:00,13,16,2,3,2.0,3.5,3.75,1.85,3.4,3.8,1.83,3.5,4.33,2.2,3.67,3.64,1.91,3.4,4.0,2.0,3.5,4.2,-1
1230,2959,2011/2012,18,2011-12-27 00:00:00,2,21,1,1,1.22,6.0,15.0,1.2,5.5,12.0,1.22,5.5,10.0,2.2,3.67,3.64,1.22,6.0,12.0,1.22,6.0,15.0,0
1231,2960,2011/2012,18,2011-12-26 00:00:00,8,13,0,2,2.5,3.4,2.8,2.4,3.3,2.65,2.25,3.3,2.8,2.2,3.67,3.64,2.38,3.4,2.88,2.5,3.5,2.88,-1
1232,2961,2011/2012,18,2011-12-26 00:00:00,10,14,1,1,1.3,5.0,12.0,1.32,4.8,8.3,1.29,4.6,9.0,2.2,3.67,3.64,1.3,5.0,11.0,1.3,5.0,12.0,0
1233,2962,2011/2012,18,2011-12-26 00:00:00,12,19,1,1,1.25,5.5,13.0,1.3,4.8,8.5,1.3,4.5,10.0,2.2,3.67,3.64,1.25,5.5,12.0,1.25,6.0,15.0,0
1234,2963,2011/2012,18,2011-12-26 00:00:00,1,20,5,0,1.14,7.5,21.0,1.15,6.2,14.0,1.17,6.0,12.0,2.2,3.67,3.64,1.17,6.5,19.0,1.17,8.0,21.0,1
1235,2964,2011/2012,18,2011-12-27 00:00:00,26,15,0,2,4.5,3.6,1.8,4.3,3.4,1.75,4.33,3.6,1.8,2.2,3.67,3.64,4.33,3.6,1.8,4.5,3.75,1.83,-1
1236,2965,2011/2012,18,2011-12-26 00:00:00,11,5,0,0,1.91,3.4,4.2,1.8,3.4,4.0,2.0,3.3,3.3,2.2,3.67,3.64,1.91,3.4,4.0,1.95,3.5,4.2,0
1237,2966,2011/2012,18,2011-12-26 00:00:00,3,6,1,1,2.4,3.25,3.0,2.5,3.2,2.6,2.2,3.3,2.88,2.2,3.67,3.64,2.5,3.1,2.9,2.4,3.3,3.1,0
1238,2967,2011/2012,18,2011-12-27 00:00:00,27,25,1,1,2.0,3.4,3.8,2.0,3.3,3.3,2.1,3.3,3.5,2.2,3.67,3.64,2.05,3.25,3.75,2.05,3.4,4.0,0
1239,2968,2011/2012,18,2011-12-26 00:00:00,16,18,0,0,7.0,4.5,1.44,6.5,3.9,1.45,7.5,3.6,1.44,2.2,3.67,3.64,7.0,4.33,1.44,8.0,4.6,1.44,0
1240,2969,2011/2012,19,2011-12-31 00:00:00,2,25,1,0,1.25,5.5,13.0,1.25,5.0,10.0,1.25,6.0,11.0,2.2,3.67,3.64,1.29,5.0,12.0,1.29,6.0,13.0,1
1241,2970,2011/2012,19,2011-12-31 00:00:00,8,21,1,1,2.2,3.25,3.4,2.1,3.3,3.1,2.1,3.25,3.5,2.2,3.67,3.64,2.3,3.2,3.2,2.25,3.4,3.4,0
1242,2971,2011/2012,19,2011-12-31 00:00:00,10,5,1,3,1.29,5.0,13.0,1.27,5.0,9.0,1.28,5.0,11.0,2.2,3.67,3.64,1.3,5.0,11.0,1.29,6.0,13.0,-1
1243,2972,2011/2012,19,2011-12-30 00:00:00,12,13,3,1,1.53,4.0,6.5,1.6,3.6,5.0,1.57,3.8,6.0,2.2,3.67,3.64,1.53,4.0,6.0,1.53,4.2,7.0,1
1244,2973,2011/2012,19,2011-12-31 00:00:00,1,19,2,3,1.13,8.0,26.0,1.15,6.2,14.0,1.14,7.5,17.0,2.2,3.67,3.64,1.14,7.0,21.0,1.12,9.5,29.0,-1
1245,2974,2011/2012,19,2011-12-31 00:00:00,26,14,1,1,2.6,3.25,2.75,2.5,3.2,2.6,2.5,3.4,2.7,2.2,3.67,3.64,2.5,3.4,2.7,2.6,3.4,2.88,0
1246,2975,2011/2012,19,2011-12-31 00:00:00,11,20,2,2,1.67,3.6,5.5,1.75,3.4,4.3,1.66,3.75,5.0,2.2,3.67,3.64,1.73,3.5,5.0,1.73,3.8,5.4,0
1247,2976,2011/2012,19,2012-01-01 00:00:00,3,18,1,0,6.5,4.0,1.53,5.7,3.8,1.5,6.5,3.75,1.53,2.2,3.67,3.64,6.0,3.75,1.57,6.5,4.0,1.57,1
1248,2977,2011/2012,19,2011-12-31 00:00:00,27,15,1,1,5.5,3.6,1.67,4.4,3.5,1.7,5.5,3.5,1.66,2.2,3.67,3.64,5.5,3.5,1.7,5.4,3.8,1.7,0
1249,2978,2011/2012,19,2012-01-01 00:00:00,16,6,0,1,2.6,3.25,2.75,2.4,3.3,2.65,2.4,3.4,2.8,2.2,3.67,3.64,2.62,3.2,2.7,2.62,3.3,2.88,-1
1250,2979,2011/2012,2,2011-08-20 00:00:00,2,12,0,2,2.5,3.25,2.9,2.3,3.2,2.8,2.38,3.25,3.0,2.2,3.67,3.64,2.6,3.2,2.75,2.5,3.12,3.0,-1
1251,2980,2011/2012,2,2011-08-20 00:00:00,5,19,3,1,1.73,3.4,5.5,1.7,3.5,4.4,1.73,3.5,5.0,2.2,3.67,3.64,1.75,3.2,5.5,1.73,3.6,5.5,1
1252,2981,2011/2012,2,2011-08-21 00:00:00,8,18,2,3,4.75,3.5,1.8,4.4,3.5,1.7,5.0,3.5,1.73,2.2,3.67,3.64,4.4,3.6,1.8,5.0,3.6,1.8,-1
1253,2982,2011/2012,2,2011-08-20 00:00:00,10,16,2,1,1.3,5.5,10.0,1.25,5.0,10.0,1.25,5.5,12.0,2.2,3.67,3.64,1.33,4.8,10.0,1.3,5.5,11.0,1
1254,2983,2011/2012,2,2011-08-20 00:00:00,6,25,0,1,1.53,3.8,7.0,1.5,3.9,5.5,1.53,3.8,6.5,2.2,3.67,3.64,1.55,4.0,6.0,1.53,4.0,8.0,-1
1255,2984,2011/2012,2,2011-08-22 00:00:00,1,15,3,0,1.67,3.75,5.5,1.5,3.9,5.5,1.62,3.75,5.5,2.2,3.67,3.64,1.67,4.0,4.75,1.67,3.8,6.0,1
1256,2985,2011/2012,2,2011-08-21 00:00:00,26,11,1,1,2.6,3.3,2.75,2.4,3.2,2.7,2.5,3.3,2.8,2.2,3.67,3.64,2.5,3.2,2.88,2.6,3.3,2.88,0
1257,2986,2011/2012,2,2011-08-20 00:00:00,3,13,0,1,2.2,3.25,3.4,2.1,3.2,3.2,2.2,3.3,3.3,2.2,3.67,3.64,2.2,3.1,3.5,2.2,3.3,3.8,-1
1258,2987,2011/2012,2,2011-08-20 00:00:00,27,20,0,0,2.1,3.3,3.6,2.2,3.2,3.0,2.2,3.3,3.3,2.2,3.67,3.64,2.15,3.25,3.5,2.15,3.25,3.8,0
1259,2988,2011/2012,2,2011-08-21 00:00:00,21,14,2,0,2.38,3.25,3.1,2.2,3.2,3.0,2.38,3.25,3.0,2.2,3.67,3.64,2.25,3.2,3.3,2.38,3.3,3.25,1
1260,2989,2011/2012,20,2012-01-02 00:00:00,5,27,0,2,1.83,3.4,4.75,1.8,3.4,4.0,1.8,3.5,4.5,2.2,3.67,3.64,1.8,3.2,4.0,1.83,3.5,5.0,-1
1261,2990,2011/2012,20,2012-01-02 00:00:00,19,11,1,2,2.5,3.25,2.88,2.55,3.1,2.55,2.37,3.25,3.0,2.2,3.67,3.64,2.45,3.2,2.5,2.5,3.4,2.88,-1
1262,2991,2011/2012,20,2012-01-04 00:00:00,6,8,1,2,1.5,4.0,7.0,1.53,3.8,5.7,1.53,4.0,6.5,2.2,3.67,3.64,1.53,3.75,7.0,1.5,4.0,7.0,-1
1263,2992,2011/2012,20,2012-01-02 00:00:00,14,2,2,1,4.0,3.5,1.91,3.4,3.2,2.0,4.33,3.5,1.83,2.2,3.67,3.64,3.6,3.3,1.85,4.0,3.6,1.95,1
1264,2993,2011/2012,20,2012-01-03 00:00:00,18,12,3,0,1.91,3.4,4.2,1.8,3.4,4.0,1.85,3.3,4.5,2.2,3.67,3.64,1.8,3.5,4.5,1.91,3.5,4.4,1
1265,2994,2011/2012,20,2012-01-04 00:00:00,13,1,3,0,5.0,3.6,1.73,4.6,3.5,1.65,5.0,3.75,1.66,2.2,3.67,3.64,5.0,3.5,1.73,5.0,3.5,1.73,1
1266,2995,2011/2012,20,2012-01-02 00:00:00,25,26,1,2,2.1,3.4,3.5,2.1,3.2,3.2,2.1,3.3,3.5,2.2,3.67,3.64,2.0,3.2,3.25,2.15,3.4,3.6,-1
1267,2996,2011/2012,20,2012-01-03 00:00:00,15,16,1,0,1.33,5.0,10.0,1.43,4.0,6.6,1.36,4.5,9.0,2.2,3.67,3.64,1.36,4.8,8.5,1.33,5.0,11.0,1
1268,2997,2011/2012,20,2012-01-03 00:00:00,20,3,1,4,2.63,3.25,2.75,2.5,3.2,2.6,2.6,3.25,2.7,2.2,3.67,3.64,2.62,3.1,2.75,2.62,3.3,2.75,-1
1269,2998,2011/2012,20,2012-01-02 00:00:00,21,10,1,2,6.0,4.0,1.57,5.4,3.6,1.57,6.0,3.6,1.6,2.2,3.67,3.64,5.0,3.75,1.53,7.0,4.2,1.53,-1
1270,2999,2011/2012,21,2012-01-14 00:00:00,5,6,1,1,2.4,3.25,3.0,2.4,3.2,2.7,2.4,3.25,2.88,2.2,3.67,3.64,2.5,3.1,2.9,2.5,3.2,2.88,0
1271,3000,2011/2012,21,2012-01-14 00:00:00,19,14,3,1,3.0,3.3,2.38,2.55,3.2,2.55,2.8,3.25,2.5,2.2,3.67,3.64,2.8,3.2,2.5,2.88,3.25,2.5,1
1272,3001,2011/2012,21,2012-01-14 00:00:00,10,3,1,0,1.4,4.5,8.5,1.35,4.5,7.3,1.4,4.5,8.0,2.2,3.67,3.64,1.44,4.0,8.0,1.36,4.75,9.0,1
1273,3002,2011/2012,21,2012-01-14 00:00:00,12,11,0,0,1.4,4.33,9.0,1.45,3.9,6.5,1.44,4.0,8.0,2.2,3.67,3.64,1.44,4.0,8.0,1.4,4.33,8.5,0
1274,3003,2011/2012,21,2012-01-14 00:00:00,1,8,3,0,1.14,8.0,17.0,1.17,5.8,13.0,1.17,6.5,17.0,2.2,3.67,3.64,1.17,6.5,19.0,1.14,7.5,21.0,1
1275,3004,2011/2012,21,2012-01-15 00:00:00,13,25,1,0,1.73,3.6,5.0,1.65,3.5,4.6,1.73,3.5,5.0,2.2,3.67,3.64,1.83,3.2,4.8,1.75,3.6,4.75,1
1276,3005,2011/2012,21,2012-01-15 00:00:00,27,2,3,2,4.75,3.5,1.8,4.4,3.45,1.72,5.0,3.6,1.7,2.2,3.67,3.64,4.5,3.5,1.8,5.0,3.6,1.73,1
1277,3006,2011/2012,21,2012-01-14 00:00:00,15,21,1,1,1.25,5.5,13.0,1.3,4.8,8.5,1.25,5.5,12.0,2.2,3.67,3.64,1.3,5.0,11.0,1.25,6.0,11.0,0
1278,3007,2011/2012,21,2012-01-14 00:00:00,16,26,1,2,2.0,3.4,3.8,2.0,3.3,3.3,2.0,3.3,3.75,2.2,3.67,3.64,2.1,3.2,3.6,2.0,3.4,3.8,-1
1279,3008,2011/2012,21,2012-01-16 00:00:00,20,18,0,1,9.0,4.33,1.4,7.0,4.1,1.4,9.0,4.5,1.36,2.2,3.67,3.64,9.5,3.75,1.44,8.0,4.6,1.4,-1
1280,3009,2011/2012,22,2012-01-22 00:00:00,2,1,1,2,2.8,3.4,2.5,2.65,3.15,2.5,2.88,3.1,2.62,2.2,3.67,3.64,2.9,2.9,2.62,2.875,3.4,2.5,-1
1281,3010,2011/2012,22,2012-01-21 00:00:00,8,12,3,1,6.0,3.75,1.62,4.6,3.5,1.65,5.5,3.5,1.67,2.2,3.67,3.64,6.0,3.4,1.67,6.5,4.0,1.615,1
1282,3011,2011/2012,22,2012-01-21 00:00:00,6,19,1,1,1.53,4.0,6.5,1.6,3.6,5.0,1.62,3.5,6.0,2.2,3.67,3.64,1.57,3.5,7.0,1.571,4.0,7.0,0
1283,3012,2011/2012,22,2012-01-21 00:00:00,14,13,5,2,2.0,3.4,3.8,2.1,3.3,3.1,2.05,3.3,3.6,2.2,3.67,3.64,2.05,3.3,3.6,2.0,3.5,4.0,1
1284,3013,2011/2012,22,2012-01-22 00:00:00,18,15,3,2,1.91,3.6,4.0,1.85,3.4,3.8,1.91,3.25,4.2,2.2,3.67,3.64,1.91,3.2,4.33,1.85,3.8,4.333,1
1285,3014,2011/2012,22,2012-01-21 00:00:00,26,10,0,0,5.5,4.0,1.62,5.0,3.6,1.6,6.0,3.6,1.6,2.2,3.67,3.64,5.5,3.75,1.62,6.0,4.2,1.615,0
1286,3015,2011/2012,22,2012-01-21 00:00:00,25,20,3,1,2.0,3.4,3.8,2.0,3.3,3.3,1.95,3.3,4.0,2.2,3.67,3.64,2.1,3.2,3.6,2.05,3.5,4.0,1
1287,3016,2011/2012,22,2012-01-21 00:00:00,11,16,1,2,1.91,3.4,4.2,1.75,3.4,4.3,1.83,3.4,4.33,2.2,3.67,3.64,2.0,3.3,3.8,2.0,3.5,4.2,-1
1288,3017,2011/2012,22,2012-01-21 00:00:00,3,27,2,0,1.91,3.4,4.2,1.8,3.4,4.0,1.83,3.4,4.33,2.2,3.67,3.64,1.91,3.2,4.33,1.909,3.4,4.75,1
1289,3018,2011/2012,22,2012-01-21 00:00:00,21,5,2,3,2.5,3.25,2.88,2.5,3.2,2.6,2.5,3.2,2.75,2.2,3.67,3.64,2.62,3.2,2.7,2.6,3.3,2.875,-1
1290,3019,2011/2012,23,2012-02-01 00:00:00,8,2,0,0,5.0,3.75,1.7,4.6,3.5,1.65,5.0,3.5,1.73,2.2,3.67,3.64,5.0,3.5,1.73,5.5,3.8,1.7,0
1291,3020,2011/2012,23,2012-01-31 00:00:00,1,11,2,0,1.33,5.0,10.0,1.25,5.0,10.0,1.3,5.0,11.0,2.2,3.67,3.64,1.3,5.0,10.0,1.33,5.0,11.0,1
1292,3021,2011/2012,23,2012-02-01 00:00:00,3,26,3,0,1.91,3.5,4.2,1.8,3.4,4.0,1.85,3.3,4.5,2.2,3.67,3.64,1.85,3.3,4.5,1.91,3.6,4.5,1
1293,3022,2011/2012,23,2012-01-31 00:00:00,27,10,1,1,4.0,3.25,2.0,3.8,3.4,1.85,4.2,3.3,1.91,2.2,3.67,3.64,3.75,3.3,2.0,4.2,3.3,2.05,0
1294,3023,2011/2012,23,2012-01-31 00:00:00,15,20,3,1,1.22,6.0,15.0,1.25,5.0,10.0,1.25,6.0,12.0,2.2,3.67,3.64,1.2,6.0,15.0,1.22,6.5,17.0,1
1295,3024,2011/2012,23,2012-01-31 00:00:00,21,12,0,3,5.0,3.8,1.7,4.4,3.5,1.7,5.0,3.5,1.73,2.2,3.67,3.64,4.8,3.75,1.7,5.4,3.8,1.7,-1
1296,3025,2011/2012,23,2012-02-01 00:00:00,5,25,2,2,1.8,3.5,4.75,1.8,3.4,4.0,1.85,3.3,4.5,2.2,3.67,3.64,1.85,3.3,4.5,1.8,3.6,5.0,0
1297,3026,2011/2012,23,2012-02-01 00:00:00,19,13,0,2,2.63,3.3,2.7,2.55,3.2,2.55,2.62,3.25,2.62,2.2,3.67,3.64,2.62,3.2,2.7,2.62,3.4,2.75,-1
1298,3027,2011/2012,23,2012-01-31 00:00:00,6,18,1,0,4.33,3.5,1.85,4.3,3.4,1.75,4.5,3.3,1.85,2.2,3.67,3.64,4.5,3.3,1.85,4.75,3.6,1.85,1
1299,3028,2011/2012,23,2012-02-01 00:00:00,14,16,1,1,1.83,3.5,4.5,1.75,3.4,4.3,1.91,3.25,4.33,2.2,3.67,3.64,1.91,3.3,4.2,1.85,3.6,4.6,0
1300,3029,2011/2012,24,2012-02-04 00:00:00,2,19,7,1,1.29,5.5,11.0,1.3,4.8,8.5,1.29,5.5,10.0,2.2,3.67,3.64,1.29,4.5,8.0,1.29,6.0,13.0,1
1301,3030,2011/2012,24,2012-02-05 00:00:00,10,1,3,3,2.5,3.3,2.88,2.4,3.2,2.7,2.5,3.1,2.75,2.2,3.67,3.64,2.2,3.1,2.88,2.62,3.3,2.88,0
1302,3031,2011/2012,24,2012-02-06 00:00:00,12,15,0,0,2.0,3.4,3.8,2.15,3.2,3.1,2.15,3.3,3.4,2.2,3.67,3.64,2.1,3.2,3.0,2.1,3.4,3.8,0
1303,3032,2011/2012,24,2012-02-04 00:00:00,18,14,3,0,1.3,5.5,10.0,1.3,4.8,8.5,1.25,5.5,12.0,2.2,3.67,3.64,1.29,4.5,8.0,1.29,5.5,13.0,1
1304,3033,2011/2012,24,2012-02-05 00:00:00,13,5,2,1,2.0,3.4,3.8,1.9,3.3,3.7,2.0,3.3,3.75,2.2,3.67,3.64,2.0,3.2,3.2,2.1,3.4,3.8,1
1305,3034,2011/2012,24,2012-02-04 00:00:00,26,8,2,0,2.0,3.5,3.75,1.9,3.3,3.7,2.05,3.3,3.6,2.2,3.67,3.64,1.95,3.2,3.3,2.05,3.6,3.8,1
1306,3035,2011/2012,24,2012-02-04 00:00:00,25,21,1,2,1.91,3.6,4.0,2.0,3.3,3.3,1.91,3.4,4.0,2.2,3.67,3.64,1.91,3.2,3.5,1.91,3.6,4.2,-1
1307,3036,2011/2012,24,2012-02-04 00:00:00,11,3,0,1,2.25,3.25,3.3,2.1,3.2,3.2,2.2,3.3,3.2,2.2,3.67,3.64,2.05,3.1,3.25,2.3,3.3,3.5,-1
1308,3037,2011/2012,24,2012-02-04 00:00:00,16,27,1,2,2.1,3.3,3.6,2.0,3.3,3.3,2.05,3.3,3.6,2.2,3.67,3.64,2.1,3.2,3.0,2.15,3.4,3.8,-1
1309,3038,2011/2012,24,2012-02-04 00:00:00,20,6,1,1,3.5,3.4,2.1,3.3,3.3,2.0,3.5,3.3,2.1,2.2,3.67,3.64,3.1,3.1,2.1,3.6,3.4,2.2,0
1310,3039,2011/2012,25,2012-02-12 00:00:00,5,18,0,1,5.5,3.6,1.67,4.4,3.5,1.7,5.5,3.5,1.62,2.2,3.67,3.64,4.8,3.75,1.7,5.5,3.75,1.7,-1
1311,3040,2011/2012,25,2012-02-11 00:00:00,19,25,3,2,2.38,3.3,3.0,2.4,3.2,2.7,2.2,3.2,3.2,2.2,3.67,3.64,2.38,3.4,2.9,2.4,3.4,3.12,1
1312,3041,2011/2012,25,2012-02-11 00:00:00,8,20,1,2,2.0,3.5,3.75,2.0,3.2,3.4,2.0,3.25,3.6,2.2,3.67,3.64,2.05,3.6,3.4,2.05,3.6,3.75,-1
1313,3042,2011/2012,25,2012-02-11 00:00:00,6,10,2,0,3.25,3.3,2.25,3.0,3.2,2.2,3.4,3.2,2.1,2.2,3.67,3.64,3.1,3.3,2.3,3.3,3.3,2.3,1
